,filename,label,split
18168,c5570933_nohash_0_go.wav,go,leaveout
18169,c5570933_nohash_1_go.wav,go,leaveout
18170,c578beb0_nohash_0_go.wav,go,leaveout
18171,c5e3817f_nohash_0_go.wav,go,leaveout
18172,c5e3817f_nohash_1_go.wav,go,leaveout
18173,c5e3817f_nohash_2_go.wav,go,leaveout
18174,c634a189_nohash_0_go.wav,go,leaveout
18175,c634a189_nohash_1_go.wav,go,leaveout
18176,c634a189_nohash_2_go.wav,go,leaveout
18177,c634a189_nohash_3_go.wav,go,leaveout
18178,c634a189_nohash_4_go.wav,go,leaveout
18179,c6389ab0_nohash_0_go.wav,go,leaveout
18180,c661be6e_nohash_0_go.wav,go,leaveout
18181,c68cf200_nohash_0_go.wav,go,leaveout
18182,c68cf200_nohash_1_go.wav,go,leaveout
18183,c6ca5d01_nohash_0_go.wav,go,leaveout
18184,c6ee87a7_nohash_0_go.wav,go,leaveout
18185,c6ee87a7_nohash_1_go.wav,go,leaveout
18186,c6ee87a7_nohash_2_go.wav,go,leaveout
18187,c6ee87a7_nohash_3_go.wav,go,leaveout
18188,c6ee87a7_nohash_4_go.wav,go,dev
18189,c7124b73_nohash_0_go.wav,go,leaveout
18190,c781f251_nohash_0_go.wav,go,leaveout
18191,c79159aa_nohash_0_go.wav,go,dev
18192,c79159aa_nohash_1_go.wav,go,leaveout
18193,c79159aa_nohash_2_go.wav,go,leaveout
18194,c79159aa_nohash_3_go.wav,go,leaveout
18195,c79159aa_nohash_4_go.wav,go,leaveout
18196,c7aa72e6_nohash_0_go.wav,go,test
18197,c7aa72e6_nohash_1_go.wav,go,leaveout
18198,c7aa72e6_nohash_2_go.wav,go,leaveout
18199,c7aaad67_nohash_0_go.wav,go,test
18200,c7aaad67_nohash_1_go.wav,go,leaveout
18201,c84f9b5c_nohash_0_go.wav,go,dev
18202,c86d4fd4_nohash_0_go.wav,go,leaveout
18203,c8771f88_nohash_0_go.wav,go,leaveout
18204,c8771f88_nohash_1_go.wav,go,leaveout
18205,c90c0105_nohash_0_go.wav,go,test
18206,c93d5e22_nohash_0_go.wav,go,leaveout
18207,c93d5e22_nohash_1_go.wav,go,test
18208,c93d5e22_nohash_2_go.wav,go,leaveout
18209,c93d5e22_nohash_3_go.wav,go,leaveout
18210,c93d5e22_nohash_4_go.wav,go,leaveout
18211,c948d727_nohash_0_go.wav,go,test
18212,c948d727_nohash_1_go.wav,go,leaveout
18213,c948d727_nohash_2_go.wav,go,leaveout
18214,c948d727_nohash_3_go.wav,go,leaveout
18215,c948d727_nohash_4_go.wav,go,leaveout
18216,c9b653a0_nohash_0_go.wav,go,test
18217,c9b653a0_nohash_1_go.wav,go,leaveout
18218,c9b653a0_nohash_2_go.wav,go,leaveout
18219,c9b653a0_nohash_3_go.wav,go,leaveout
18220,c9b653a0_nohash_4_go.wav,go,leaveout
18221,ca48dc76_nohash_0_go.wav,go,test
18222,ca48dc76_nohash_1_go.wav,go,leaveout
18223,ca58a8c6_nohash_0_go.wav,go,leaveout
18224,caa4779f_nohash_0_go.wav,go,leaveout
18225,caa4779f_nohash_1_go.wav,go,dev
18226,caa7feaf_nohash_0_go.wav,go,leaveout
18227,caa7feaf_nohash_1_go.wav,go,leaveout
18228,cab100c9_nohash_0_go.wav,go,leaveout
18229,cb164eea_nohash_0_go.wav,go,leaveout
18230,cb164eea_nohash_1_go.wav,go,leaveout
18231,cb164eea_nohash_2_go.wav,go,leaveout
18232,cb2929ce_nohash_0_go.wav,go,dev
18233,cb2929ce_nohash_1_go.wav,go,leaveout
18234,cb2929ce_nohash_2_go.wav,go,leaveout
18235,cb2929ce_nohash_3_go.wav,go,leaveout
18236,cb2929ce_nohash_4_go.wav,go,test
18237,cb2929ce_nohash_5_go.wav,go,test
18238,cb2929ce_nohash_6_go.wav,go,leaveout
18239,cb5d2c6e_nohash_0_go.wav,go,test
18240,cb802c63_nohash_0_go.wav,go,leaveout
18241,cb802c63_nohash_1_go.wav,go,leaveout
18242,cb8f8307_nohash_0_go.wav,go,test
18243,cb8f8307_nohash_1_go.wav,go,leaveout
18244,cb8f8307_nohash_2_go.wav,go,leaveout
18245,cb8f8307_nohash_3_go.wav,go,leaveout
18246,cb8f8307_nohash_4_go.wav,go,leaveout
18247,cb8f8307_nohash_5_go.wav,go,leaveout
18248,cb8f8307_nohash_6_go.wav,go,leaveout
18249,cb8f8307_nohash_7_go.wav,go,leaveout
18250,cc2f1a85_nohash_0_go.wav,go,leaveout
18251,cc2f1a85_nohash_1_go.wav,go,leaveout
18252,cc554de3_nohash_0_go.wav,go,leaveout
18253,cc554de3_nohash_1_go.wav,go,leaveout
18254,cc6bae0d_nohash_0_go.wav,go,dev
18255,cc6ee39b_nohash_0_go.wav,go,leaveout
18256,cc6ee39b_nohash_1_go.wav,go,leaveout
18257,cc6ee39b_nohash_2_go.wav,go,dev
18258,cc6ee39b_nohash_3_go.wav,go,leaveout
18259,cc6ee39b_nohash_4_go.wav,go,leaveout
18260,cc71bada_nohash_0_go.wav,go,test
18261,cc71bada_nohash_1_go.wav,go,leaveout
18262,ccb1266b_nohash_0_go.wav,go,leaveout
18263,ccea893d_nohash_0_go.wav,go,leaveout
18264,ccea893d_nohash_1_go.wav,go,dev
18265,ccf418a5_nohash_0_go.wav,go,leaveout
18266,ccf418a5_nohash_1_go.wav,go,leaveout
18267,ccf418a5_nohash_2_go.wav,go,leaveout
18268,cd3331a6_nohash_0_go.wav,go,leaveout
18269,cd68e997_nohash_0_go.wav,go,leaveout
18270,cd68e997_nohash_1_go.wav,go,leaveout
18271,cd7f8c1b_nohash_0_go.wav,go,leaveout
18272,cd7f8c1b_nohash_1_go.wav,go,dev
18273,cd7f8c1b_nohash_2_go.wav,go,leaveout
18274,cd7f8c1b_nohash_3_go.wav,go,leaveout
18275,cd7f8c1b_nohash_4_go.wav,go,test
18276,cd85758f_nohash_0_go.wav,go,leaveout
18277,cd85758f_nohash_1_go.wav,go,leaveout
18278,cd85758f_nohash_2_go.wav,go,leaveout
18279,cd85758f_nohash_3_go.wav,go,leaveout
18280,cd85758f_nohash_4_go.wav,go,leaveout
18281,cd8b1781_nohash_0_go.wav,go,leaveout
18282,cd911ace_nohash_0_go.wav,go,dev
18283,cd911ace_nohash_1_go.wav,go,leaveout
18284,cdbd6969_nohash_0_go.wav,go,dev
18285,cdbd6969_nohash_1_go.wav,go,leaveout
18286,cdbd6969_nohash_2_go.wav,go,leaveout
18287,ce9410da_nohash_0_go.wav,go,leaveout
18288,ceaadb24_nohash_0_go.wav,go,leaveout
18289,ced4e2a1_nohash_0_go.wav,go,test
18290,ced835d3_nohash_0_go.wav,go,leaveout
18291,ced835d3_nohash_1_go.wav,go,leaveout
18292,ced835d3_nohash_2_go.wav,go,leaveout
18293,ced835d3_nohash_3_go.wav,go,leaveout
18294,ced835d3_nohash_4_go.wav,go,leaveout
18295,cee22275_nohash_0_go.wav,go,leaveout
18296,cee22275_nohash_1_go.wav,go,test
18297,cf8d91cf_nohash_0_go.wav,go,leaveout
18298,d0426d63_nohash_0_go.wav,go,dev
18299,d0858dce_nohash_0_go.wav,go,test
18300,d0f7bef5_nohash_0_go.wav,go,leaveout
18301,d0faf7e4_nohash_0_go.wav,go,dev
18302,d0faf7e4_nohash_1_go.wav,go,dev
18303,d0faf7e4_nohash_2_go.wav,go,leaveout
18304,d0faf7e4_nohash_3_go.wav,go,leaveout
18305,d0faf7e4_nohash_4_go.wav,go,test
18306,d103dd6e_nohash_0_go.wav,go,leaveout
18307,d1453a87_nohash_0_go.wav,go,leaveout
18308,d1453a87_nohash_1_go.wav,go,leaveout
18309,d197e3ae_nohash_0_go.wav,go,leaveout
18310,d197e3ae_nohash_1_go.wav,go,leaveout
18311,d197e3ae_nohash_2_go.wav,go,test
18312,d197e3ae_nohash_3_go.wav,go,leaveout
18313,d197e3ae_nohash_4_go.wav,go,dev
18314,d1a17cbe_nohash_0_go.wav,go,leaveout
18315,d1a17cbe_nohash_1_go.wav,go,dev
18316,d1a17cbe_nohash_2_go.wav,go,leaveout
18317,d1a4fb3f_nohash_0_go.wav,go,leaveout
18318,d1d3e64d_nohash_0_go.wav,go,leaveout
18319,d2eae23d_nohash_0_go.wav,go,dev
18320,d2f4f431_nohash_0_go.wav,go,leaveout
18321,d312f481_nohash_0_go.wav,go,leaveout
18322,d31d8dd7_nohash_0_go.wav,go,leaveout
18323,d31d8dd7_nohash_1_go.wav,go,leaveout
18324,d33df435_nohash_0_go.wav,go,leaveout
18325,d33df435_nohash_1_go.wav,go,leaveout
18326,d3a18257_nohash_0_go.wav,go,leaveout
18327,d3a18257_nohash_1_go.wav,go,leaveout
18328,d3badc9a_nohash_0_go.wav,go,test
18329,d3f22f0e_nohash_0_go.wav,go,leaveout
18330,d4082f3e_nohash_0_go.wav,go,leaveout
18331,d430b3cc_nohash_0_go.wav,go,leaveout
18332,d430b3cc_nohash_1_go.wav,go,leaveout
18333,d486fb84_nohash_0_go.wav,go,leaveout
18334,d4d898d7_nohash_0_go.wav,go,leaveout
18335,d5356b9a_nohash_0_go.wav,go,leaveout
18336,d53e25ba_nohash_0_go.wav,go,test
18337,d55aa56c_nohash_0_go.wav,go,leaveout
18338,d55aa56c_nohash_1_go.wav,go,dev
18339,d55aa56c_nohash_2_go.wav,go,leaveout
18340,d5c41d6a_nohash_0_go.wav,go,leaveout
18341,d5c41d6a_nohash_1_go.wav,go,leaveout
18342,d5c41d6a_nohash_2_go.wav,go,leaveout
18343,d5c41d6a_nohash_3_go.wav,go,leaveout
18344,d5c41d6a_nohash_4_go.wav,go,leaveout
18345,d5ca80c6_nohash_0_go.wav,go,test
18346,d5ca80c6_nohash_1_go.wav,go,test
18347,d6360b32_nohash_0_go.wav,go,test
18348,d6b155a5_nohash_0_go.wav,go,leaveout
18349,d6b155a5_nohash_1_go.wav,go,leaveout
18350,d71ad617_nohash_0_go.wav,go,leaveout
18351,d7467392_nohash_0_go.wav,go,leaveout
18352,d750966e_nohash_0_go.wav,go,leaveout
18353,d7529c0c_nohash_0_go.wav,go,leaveout
18354,d7559b2d_nohash_0_go.wav,go,leaveout
18355,d78858d9_nohash_0_go.wav,go,leaveout
18356,d78858d9_nohash_1_go.wav,go,leaveout
18357,d78858d9_nohash_2_go.wav,go,leaveout
18358,d7a58714_nohash_0_go.wav,go,leaveout
18359,d8521ea0_nohash_0_go.wav,go,leaveout
18360,d85270c1_nohash_0_go.wav,go,leaveout
18361,d874a786_nohash_0_go.wav,go,leaveout
18362,d8c314c0_nohash_0_go.wav,go,leaveout
18363,d8c314c0_nohash_1_go.wav,go,leaveout
18364,d8c314c0_nohash_2_go.wav,go,leaveout
18365,d8c52371_nohash_0_go.wav,go,leaveout
18366,d8d12371_nohash_0_go.wav,go,leaveout
18367,d90b4138_nohash_0_go.wav,go,leaveout
18368,d90b4138_nohash_1_go.wav,go,leaveout
18369,d90b4138_nohash_2_go.wav,go,leaveout
18370,d90b4138_nohash_3_go.wav,go,dev
18371,d90b4138_nohash_4_go.wav,go,dev
18372,d91a159e_nohash_0_go.wav,go,leaveout
18373,d926bb17_nohash_0_go.wav,go,dev
18374,d933bf5e_nohash_0_go.wav,go,leaveout
18375,d933bf5e_nohash_1_go.wav,go,leaveout
18376,d9462202_nohash_0_go.wav,go,leaveout
18377,d9462202_nohash_1_go.wav,go,test
18378,d9462202_nohash_2_go.wav,go,test
18379,d94eb94f_nohash_0_go.wav,go,leaveout
18380,d9ae8983_nohash_0_go.wav,go,leaveout
18381,d9d6559e_nohash_0_go.wav,go,leaveout
18382,da15e796_nohash_0_go.wav,go,leaveout
18383,da15e796_nohash_1_go.wav,go,leaveout
18384,da1d320c_nohash_0_go.wav,go,leaveout
18385,da2c5f1b_nohash_0_go.wav,go,test
18386,da584bc0_nohash_0_go.wav,go,dev
18387,da584bc0_nohash_1_go.wav,go,leaveout
18388,da584bc0_nohash_2_go.wav,go,leaveout
18389,da584bc0_nohash_3_go.wav,go,leaveout
18390,da584bc0_nohash_4_go.wav,go,leaveout
18391,da5dadb9_nohash_0_go.wav,go,leaveout
18392,da7689f1_nohash_0_go.wav,go,leaveout
18393,da7689f1_nohash_1_go.wav,go,leaveout
18394,da76aa58_nohash_0_go.wav,go,test
18395,da76aa58_nohash_1_go.wav,go,leaveout
18396,da76aa58_nohash_2_go.wav,go,test
18397,da8fa823_nohash_0_go.wav,go,leaveout
18398,da8fa823_nohash_1_go.wav,go,leaveout
18399,dabd70c2_nohash_0_go.wav,go,leaveout
18400,dabd70c2_nohash_1_go.wav,go,leaveout
18401,dabd70c2_nohash_2_go.wav,go,leaveout
18402,dabd70c2_nohash_3_go.wav,go,leaveout
18403,dabf67d9_nohash_0_go.wav,go,test
18404,daf230ac_nohash_0_go.wav,go,leaveout
18405,db43cd03_nohash_0_go.wav,go,test
18406,db43cd03_nohash_1_go.wav,go,leaveout
18407,db43cd03_nohash_2_go.wav,go,leaveout
18408,db7c95b0_nohash_0_go.wav,go,leaveout
18409,db7c95b0_nohash_1_go.wav,go,leaveout
18410,db8a3397_nohash_0_go.wav,go,leaveout
18411,db8a3397_nohash_1_go.wav,go,leaveout
18412,db9cd41d_nohash_0_go.wav,go,leaveout
18413,dbaf8fc6_nohash_0_go.wav,go,test
18414,dbaf8fc6_nohash_1_go.wav,go,dev
18415,dbb40d24_nohash_0_go.wav,go,dev
18416,dbb40d24_nohash_1_go.wav,go,leaveout
18417,dbb40d24_nohash_2_go.wav,go,test
18418,dbb40d24_nohash_3_go.wav,go,leaveout
18419,dbb40d24_nohash_4_go.wav,go,leaveout
18420,dbb40d24_nohash_5_go.wav,go,leaveout
18421,dbb7723a_nohash_0_go.wav,go,leaveout
18422,dc269564_nohash_0_go.wav,go,leaveout
18423,dc6e9c04_nohash_0_go.wav,go,leaveout
18424,dc75148d_nohash_0_go.wav,go,leaveout
18425,dc75148d_nohash_1_go.wav,go,leaveout
18426,dc7ec25b_nohash_0_go.wav,go,leaveout
18427,dca2797e_nohash_0_go.wav,go,leaveout
18428,dca2797e_nohash_1_go.wav,go,leaveout
18429,dca2797e_nohash_2_go.wav,go,leaveout
18430,dca2797e_nohash_3_go.wav,go,leaveout
18431,dca2797e_nohash_4_go.wav,go,leaveout
18432,dca6b373_nohash_0_go.wav,go,test
18433,dcc012ec_nohash_0_go.wav,go,dev
18434,dce05676_nohash_0_go.wav,go,leaveout
18435,dce5041a_nohash_0_go.wav,go,leaveout
18436,de040337_nohash_0_go.wav,go,test
18437,de08912f_nohash_0_go.wav,go,dev
18438,de6eb27c_nohash_0_go.wav,go,leaveout
18439,dea820ce_nohash_0_go.wav,go,leaveout
18440,dea820ce_nohash_1_go.wav,go,leaveout
18441,dea820ce_nohash_2_go.wav,go,leaveout
18442,dea820ce_nohash_3_go.wav,go,leaveout
18443,dea820ce_nohash_4_go.wav,go,leaveout
18444,dec73123_nohash_0_go.wav,go,test
18445,df038de4_nohash_0_go.wav,go,leaveout
18446,df038de4_nohash_1_go.wav,go,leaveout
18447,df1d5024_nohash_0_go.wav,go,leaveout
18448,df1d5024_nohash_1_go.wav,go,leaveout
18449,df1d5024_nohash_2_go.wav,go,leaveout
18450,df1d5024_nohash_3_go.wav,go,dev
18451,df1d5024_nohash_4_go.wav,go,leaveout
18452,dff327c5_nohash_0_go.wav,go,leaveout
18453,dff327c5_nohash_1_go.wav,go,leaveout
18454,e0315cf6_nohash_0_go.wav,go,dev
18455,e0315cf6_nohash_1_go.wav,go,test
18456,e0315cf6_nohash_2_go.wav,go,leaveout
18457,e0315cf6_nohash_3_go.wav,go,dev
18458,e0315cf6_nohash_4_go.wav,go,leaveout
18459,e0322f2c_nohash_0_go.wav,go,leaveout
18460,e0344f60_nohash_0_go.wav,go,leaveout
18461,e0611c84_nohash_0_go.wav,go,leaveout
18462,e07dd7d4_nohash_0_go.wav,go,leaveout
18463,e0a7c5a0_nohash_0_go.wav,go,leaveout
18464,e0a7c5a0_nohash_1_go.wav,go,leaveout
18465,e0a7c5a0_nohash_2_go.wav,go,test
18466,e0ff1e9c_nohash_0_go.wav,go,leaveout
18467,e102119e_nohash_0_go.wav,go,leaveout
18468,e10e2cbb_nohash_0_go.wav,go,leaveout
18469,e10e2cbb_nohash_1_go.wav,go,leaveout
18470,e1469561_nohash_0_go.wav,go,dev
18471,e1469561_nohash_1_go.wav,go,leaveout
18472,e1469561_nohash_2_go.wav,go,test
18473,e1469561_nohash_3_go.wav,go,leaveout
18474,e1469561_nohash_4_go.wav,go,leaveout
18475,e14d3db8_nohash_0_go.wav,go,leaveout
18476,e14d3db8_nohash_1_go.wav,go,leaveout
18477,e1aa22e4_nohash_0_go.wav,go,leaveout
18478,e20be42a_nohash_0_go.wav,go,leaveout
18479,e20be42a_nohash_1_go.wav,go,test
18480,e2362167_nohash_0_go.wav,go,leaveout
18481,e269bac0_nohash_0_go.wav,go,leaveout
18482,e32ff49d_nohash_0_go.wav,go,leaveout
18483,e32ff49d_nohash_1_go.wav,go,test
18484,e32ff49d_nohash_2_go.wav,go,leaveout
18485,e3411931_nohash_0_go.wav,go,leaveout
18486,e3411931_nohash_1_go.wav,go,leaveout
18487,e3b64217_nohash_0_go.wav,go,leaveout
18488,e41a903b_nohash_0_go.wav,go,leaveout
18489,e41a903b_nohash_1_go.wav,go,leaveout
18490,e41a903b_nohash_2_go.wav,go,leaveout
18491,e41a903b_nohash_3_go.wav,go,leaveout
18492,e41a903b_nohash_4_go.wav,go,leaveout
18493,e41e41f7_nohash_0_go.wav,go,leaveout
18494,e41e41f7_nohash_1_go.wav,go,test
18495,e41e41f7_nohash_2_go.wav,go,leaveout
18496,e4200516_nohash_0_go.wav,go,leaveout
18497,e4200516_nohash_1_go.wav,go,leaveout
18498,e4a2cf79_nohash_0_go.wav,go,test
18499,e53139ad_nohash_0_go.wav,go,leaveout
18500,e53139ad_nohash_1_go.wav,go,leaveout
18501,e53139ad_nohash_2_go.wav,go,leaveout
18502,e53139ad_nohash_3_go.wav,go,leaveout
18503,e53139ad_nohash_4_go.wav,go,leaveout
18504,e54a0f16_nohash_0_go.wav,go,test
18505,e54a0f16_nohash_1_go.wav,go,leaveout
18506,e54a0f16_nohash_2_go.wav,go,leaveout
18507,e54a0f16_nohash_3_go.wav,go,leaveout
18508,e54a0f16_nohash_4_go.wav,go,leaveout
18509,e57abea3_nohash_0_go.wav,go,dev
18510,e57d35bc_nohash_0_go.wav,go,leaveout
18511,e5dadd24_nohash_0_go.wav,go,leaveout
18512,e5e54cee_nohash_0_go.wav,go,test
18513,e62056e2_nohash_0_go.wav,go,leaveout
18514,e62056e2_nohash_1_go.wav,go,leaveout
18515,e63b69c5_nohash_0_go.wav,go,leaveout
18516,e6515415_nohash_0_go.wav,go,leaveout
18517,e6515415_nohash_1_go.wav,go,leaveout
18518,e6be0830_nohash_0_go.wav,go,dev
18519,e6be0830_nohash_1_go.wav,go,test
18520,e6be0830_nohash_2_go.wav,go,test
18521,e6be0830_nohash_3_go.wav,go,leaveout
18522,e6be0830_nohash_4_go.wav,go,test
18523,e6be0830_nohash_5_go.wav,go,leaveout
18524,e6db3894_nohash_0_go.wav,go,leaveout
18525,e6e29c47_nohash_0_go.wav,go,leaveout
18526,e72aa705_nohash_0_go.wav,go,leaveout
18527,e7334395_nohash_0_go.wav,go,test
18528,e7d0eb3f_nohash_0_go.wav,go,leaveout
18529,e7ea8b76_nohash_0_go.wav,go,leaveout
18530,e7ea8b76_nohash_1_go.wav,go,leaveout
18531,e7ea8b76_nohash_2_go.wav,go,leaveout
18532,e7ea8b76_nohash_3_go.wav,go,dev
18533,e7ea8b76_nohash_4_go.wav,go,test
18534,e7ea8b76_nohash_5_go.wav,go,leaveout
18535,e7ea8b76_nohash_6_go.wav,go,dev
18536,e7ea8b76_nohash_7_go.wav,go,leaveout
18537,e7ebf59c_nohash_0_go.wav,go,leaveout
18538,e7ebf59c_nohash_1_go.wav,go,leaveout
18539,e805a617_nohash_0_go.wav,go,leaveout
18540,e82914c0_nohash_0_go.wav,go,leaveout
18541,e9287461_nohash_0_go.wav,go,test
18542,e95c70e2_nohash_0_go.wav,go,leaveout
18543,e95c70e2_nohash_1_go.wav,go,dev
18544,e95c70e2_nohash_2_go.wav,go,leaveout
18545,e96a5020_nohash_0_go.wav,go,leaveout
18546,e96a5020_nohash_1_go.wav,go,leaveout
18547,e9901cf0_nohash_0_go.wav,go,leaveout
18548,e9901cf0_nohash_1_go.wav,go,leaveout
18549,e99d36c8_nohash_0_go.wav,go,leaveout
18550,e9a76b2f_nohash_0_go.wav,go,leaveout
18551,e9a76b2f_nohash_1_go.wav,go,leaveout
18552,e9a76b2f_nohash_2_go.wav,go,leaveout
18553,e9a76b2f_nohash_3_go.wav,go,test
18554,ea1f888c_nohash_0_go.wav,go,leaveout
18555,ea356919_nohash_0_go.wav,go,leaveout
18556,ea356919_nohash_1_go.wav,go,leaveout
18557,ea356919_nohash_2_go.wav,go,dev
18558,ea9f8e11_nohash_0_go.wav,go,leaveout
18559,ea9f8e11_nohash_1_go.wav,go,leaveout
18560,eb0676ec_nohash_0_go.wav,go,leaveout
18561,eb0676ec_nohash_1_go.wav,go,leaveout
18562,eb0676ec_nohash_2_go.wav,go,leaveout
18563,eb0676ec_nohash_3_go.wav,go,leaveout
18564,eb0676ec_nohash_4_go.wav,go,dev
18565,eb3d8eb1_nohash_0_go.wav,go,leaveout
18566,eb3f7d82_nohash_0_go.wav,go,leaveout
18567,eb3f7d82_nohash_1_go.wav,go,leaveout
18568,eb3f7d82_nohash_2_go.wav,go,leaveout
18569,eb3f7d82_nohash_3_go.wav,go,leaveout
18570,eb3f7d82_nohash_4_go.wav,go,leaveout
18571,eb609143_nohash_0_go.wav,go,leaveout
18572,eb6dab4a_nohash_0_go.wav,go,leaveout
18573,ec201020_nohash_0_go.wav,go,leaveout
18574,ec201020_nohash_1_go.wav,go,test
18575,ec201020_nohash_2_go.wav,go,leaveout
18576,ec201020_nohash_3_go.wav,go,leaveout
18577,ec201020_nohash_4_go.wav,go,leaveout
18578,ec201020_nohash_5_go.wav,go,leaveout
18579,ec5ab5d5_nohash_0_go.wav,go,leaveout
18580,ec74a8a5_nohash_0_go.wav,go,leaveout
18581,ec74a8a5_nohash_1_go.wav,go,leaveout
18582,ec7d1151_nohash_0_go.wav,go,leaveout
18583,ec7d1151_nohash_1_go.wav,go,test
18584,ecef25ba_nohash_0_go.wav,go,leaveout
18585,ed3c2d05_nohash_0_go.wav,go,leaveout
18586,edc53350_nohash_0_go.wav,go,test
18587,eee9b9e2_nohash_0_go.wav,go,leaveout
18588,eee9b9e2_nohash_1_go.wav,go,leaveout
18589,f00180d0_nohash_0_go.wav,go,leaveout
18590,f0ac2522_nohash_0_go.wav,go,leaveout
18591,f0ac2522_nohash_1_go.wav,go,test
18592,f0ae7203_nohash_0_go.wav,go,leaveout
18593,f0ebef1b_nohash_0_go.wav,go,leaveout
18594,f104f742_nohash_0_go.wav,go,leaveout
18595,f15a354c_nohash_0_go.wav,go,leaveout
18596,f174517e_nohash_0_go.wav,go,leaveout
18597,f174517e_nohash_1_go.wav,go,dev
18598,f17be97f_nohash_0_go.wav,go,leaveout
18599,f17be97f_nohash_1_go.wav,go,leaveout
18600,f17be97f_nohash_2_go.wav,go,leaveout
18601,f17be97f_nohash_3_go.wav,go,leaveout
18602,f17be97f_nohash_4_go.wav,go,dev
18603,f192e6b4_nohash_0_go.wav,go,leaveout
18604,f192e6b4_nohash_1_go.wav,go,dev
18605,f19c1390_nohash_0_go.wav,go,leaveout
18606,f19c1390_nohash_1_go.wav,go,leaveout
18607,f19c1390_nohash_2_go.wav,go,leaveout
18608,f19c1390_nohash_3_go.wav,go,leaveout
18609,f19c1390_nohash_4_go.wav,go,leaveout
18610,f19d1738_nohash_0_go.wav,go,leaveout
18611,f19d1738_nohash_1_go.wav,go,leaveout
18612,f1b35ace_nohash_0_go.wav,go,leaveout
18613,f1b35ace_nohash_1_go.wav,go,leaveout
18614,f21893dc_nohash_0_go.wav,go,leaveout
18615,f264e0df_nohash_0_go.wav,go,leaveout
18616,f264e0df_nohash_1_go.wav,go,leaveout
18617,f292725f_nohash_0_go.wav,go,leaveout
18618,f297e878_nohash_0_go.wav,go,leaveout
18619,f2b8fc18_nohash_0_go.wav,go,leaveout
18620,f2b8fc18_nohash_1_go.wav,go,leaveout
18621,f33660af_nohash_0_go.wav,go,leaveout
18622,f34e6f44_nohash_0_go.wav,go,leaveout
18623,f3cee168_nohash_0_go.wav,go,leaveout
18624,f3cee168_nohash_1_go.wav,go,leaveout
18625,f3d06008_nohash_0_go.wav,go,leaveout
18626,f428ca69_nohash_0_go.wav,go,leaveout
18627,f42e234b_nohash_0_go.wav,go,leaveout
18628,f4504600_nohash_0_go.wav,go,leaveout
18629,f4c77b26_nohash_0_go.wav,go,leaveout
18630,f4c77b26_nohash_1_go.wav,go,leaveout
18631,f4c77b26_nohash_2_go.wav,go,leaveout
18632,f4c77b26_nohash_3_go.wav,go,leaveout
18633,f4cae173_nohash_0_go.wav,go,dev
18634,f4cae173_nohash_1_go.wav,go,leaveout
18635,f4cae173_nohash_2_go.wav,go,leaveout
18636,f550b7dc_nohash_0_go.wav,go,leaveout
18637,f550b7dc_nohash_1_go.wav,go,dev
18638,f550b7dc_nohash_2_go.wav,go,leaveout
18639,f550b7dc_nohash_3_go.wav,go,leaveout
18640,f5733968_nohash_0_go.wav,go,dev
18641,f5733968_nohash_1_go.wav,go,test
18642,f5733968_nohash_2_go.wav,go,dev
18643,f5733968_nohash_3_go.wav,go,leaveout
18644,f5733968_nohash_4_go.wav,go,leaveout
18645,f59d0771_nohash_0_go.wav,go,leaveout
18646,f5c3de1b_nohash_0_go.wav,go,leaveout
18647,f5c3de1b_nohash_1_go.wav,go,leaveout
18648,f5d09ebd_nohash_0_go.wav,go,dev
18649,f5e44d34_nohash_0_go.wav,go,leaveout
18650,f632210f_nohash_0_go.wav,go,leaveout
18651,f638a812_nohash_0_go.wav,go,leaveout
18652,f63a6479_nohash_0_go.wav,go,test
18653,f6581345_nohash_0_go.wav,go,leaveout
18654,f6617a86_nohash_0_go.wav,go,leaveout
18655,f7b43563_nohash_0_go.wav,go,leaveout
18656,f804cbb3_nohash_0_go.wav,go,dev
18657,f804cbb3_nohash_1_go.wav,go,dev
18658,f839238a_nohash_0_go.wav,go,leaveout
18659,f839238a_nohash_1_go.wav,go,leaveout
18660,f839238a_nohash_2_go.wav,go,leaveout
18661,f84762e5_nohash_0_go.wav,go,leaveout
18662,f852895b_nohash_0_go.wav,go,leaveout
18663,f852895b_nohash_1_go.wav,go,leaveout
18664,f864cd4a_nohash_0_go.wav,go,leaveout
18665,f864cd4a_nohash_1_go.wav,go,leaveout
18666,f864cd4a_nohash_2_go.wav,go,leaveout
18667,f875f965_nohash_0_go.wav,go,leaveout
18668,f8f60f59_nohash_0_go.wav,go,leaveout
18669,f8f60f59_nohash_1_go.wav,go,leaveout
18670,f8f60f59_nohash_2_go.wav,go,leaveout
18671,f8f60f59_nohash_3_go.wav,go,leaveout
18672,f8f60f59_nohash_4_go.wav,go,leaveout
18673,f9273a21_nohash_0_go.wav,go,test
18674,f92e49f3_nohash_0_go.wav,go,leaveout
18675,f92e49f3_nohash_1_go.wav,go,leaveout
18676,f92e49f3_nohash_2_go.wav,go,dev
18677,f92e49f3_nohash_3_go.wav,go,leaveout
18678,f92e49f3_nohash_4_go.wav,go,leaveout
18679,f9318c93_nohash_0_go.wav,go,test
18680,f953e1af_nohash_0_go.wav,go,leaveout
18681,f953e1af_nohash_1_go.wav,go,leaveout
18682,f953e1af_nohash_2_go.wav,go,leaveout
18683,f953e1af_nohash_3_go.wav,go,leaveout
18684,f953e1af_nohash_4_go.wav,go,leaveout
